Day,sea-ice,atmos-near-surface-air-temp
53807,19.938141880626876,
53808,19.963397521396022,
53809,19.988654551517172,
53810,20.013910192286318,
53811,20.039165833055463,
53812,20.06442147382461,
53813,20.08967850394576,
53814,20.114932755362897,
53815,20.14018700678004,
53816,20.165441258197177,
53817,20.190696898966323,
53818,20.215949761031457,
53819,20.2412054018006,
53820,20.266462431921752,
53821,20.291718072690898,
53822,20.316975102812048,
53823,20.342230743581194,
53824,20.367483605646328,
53825,20.392737857063466,
53826,20.417994887184616,
53827,20.417994887184616,
53828,20.422474158052683,
53829,20.42695481827276,
53830,20.431436867844837,
53831,20.435918917416917,
53832,20.440399577636992,
53833,20.444880237857063,
53834,20.44936089807714,
53835,20.45384155829721,
53836,20.458322218517285,
53837,20.462802878737357,
53838,20.46728353895743,
53839,20.4717628098255,
53840,20.47624763810159,
53841,20.480724130265646,
53842,20.48520756918973,
53843,20.489684061353785,
53844,20.494168889629876,
53845,20.498648160497943,
53846,20.503132988774034,
53847,20.507610870290097,
53848,20.51209430921418,
53849,20.516569412026232,
53850,20.52105146159831,
53851,20.525532121818383,
53852,20.530014171390462,
53853,20.534492052906526,
53854,20.538976881182617,
53855,20.543454762698676,
53856,20.547936812270756,
53857,20.547936812270756,
53858,20.539315883072135,
53859,20.530700511281538,
53860,20.522080971434924,
53861,20.5134600422363,
53862,20.5048432810937,
53863,20.49622513059909,
53864,20.487605590752473,
53865,20.478984661553852,
53866,20.470363732355228,
53867,20.461748360564634,
53868,20.453124652661998,
53869,20.4445092808714,
53870,20.43589529843281,
53871,20.427272979882183,
53872,20.418653440035566,
53873,20.410031121484938,
53874,20.401414360342336,
53875,20.392797599199735,
53876,20.38417805935312,
53877,20.3755585195065,
53878,20.36693759030788,
53879,20.358320829165276,
53880,20.349699899966655,
53881,20.341085917528066,
53882,20.33246220962543,
53883,20.32384405913082,
53884,20.31522729798822,
53885,20.30660914749361,
53886,20.297990996999,
53887,20.289368678448373,
53888,20.289368678448373,
53889,20.259889407580303,
53890,20.230410136712237,
53891,20.20092808714016,
53892,20.171450205624097,
53893,20.141969545404024,
53894,20.11248888518395,
53895,20.083009614315884,
53896,20.053531732799822,
53897,20.024052461931756,
53898,19.994570412359675,
53899,19.96509114149161,
53900,19.935609091919527,
53901,19.90613121040347,
53902,19.876653328887407,
53903,19.847172668667334,
53904,19.81769200844726,
53905,19.788212737579194,
53906,19.758734856063132,
53907,19.729252806491054,
53908,19.69977214627098,
53909,19.67029287540291,
53910,19.640812215182837,
53911,19.61133294431477,
53912,19.581850894742693,
53913,19.55237301322663,
53914,19.522893742358566,
53915,19.493413082138492,
53916,19.463933811270422,
53917,19.43445315105035,
53918,19.40497249083028,
53919,19.40497249083028,
53920,19.39723657885962,
53921,19.389506224296987,
53922,19.38177031232633,
53923,19.37403578970768,
53924,19.366299877737024,
53925,19.358563965766365,
53926,19.350829443147717,
53927,19.343096309881073,
53928,19.335357619206402,
53929,19.32762726464377,
53930,19.319889963321106,
53931,19.31215405135045,
53932,19.304418139379795,
53933,19.296689174169167,
53934,19.288954651550515,
53935,19.281220128931867,
53936,19.273484216961208,
53937,19.26574969434256,
53938,19.2580137823719,
53939,19.250277870401245,
53940,19.24254195843059,
53941,19.234808825163945,
53942,19.227074302545294,
53943,19.219338390574634,
53944,19.21160525730799,
53945,19.203869345337335,
53946,19.196134822718683,
53947,19.188398910748028,
53948,19.180662998777372,
53949,19.180662998777372,
53950,19.217266866733354,
53951,19.253873513393355,
53952,19.290471823941314,
53953,19.327077081249307,
53954,19.363679559853285,
53955,19.400282038457263,
53956,19.43688451706124,
53957,19.473485606313215,
53958,19.510088084917193,
53959,19.546693342225186,
53960,19.583297210181172,
53961,19.619898299433146,
53962,19.656500778037124,
53963,19.69310464599311,
53964,19.72970573524508,
53965,19.766310992553073,
53966,19.80291347115705,
53967,19.839514560409025,
53968,19.87611842836501,
53969,19.912719517616985,
53970,19.949323385572967,
53971,19.98592586417695,
53972,20.022528342780927,
53973,20.059130821384905,
53974,20.09573468934089,
53975,20.132338557296876,
53976,20.168941035900854,
53977,20.205543514504836,
53978,20.24214460375681,
53979,20.278747082360788,
53980,20.278747082360788,
53981,20.3142630876959,
53982,20.349773535622987,
53983,20.385289540958098,
53984,20.420802767589198,
53985,20.456315994220297,
53986,20.491829220851393,
53987,20.527346615538512,
53988,20.562859842169612,
53989,20.5983702900967,
53990,20.63388629543181,
53991,20.669400911414915,
53992,20.704914138046014,
53993,20.740427364677114,
53994,20.775940591308213,
53995,20.811452428587305,
53996,20.8469642658664,
53997,20.882480271201512,
53998,20.917994887184616,
53999,20.953508113815715,
54000,20.989021340446815,
54001,21.02453317772591,
54002,21.06004918306102,
54003,21.095565188396133,
54004,21.131078415027233,
54005,21.166591641658332,
54006,21.202106257641436,
54007,21.237620873624543,
54008,21.27313410025564,
54009,21.308644548182727,
54010,21.308644548182727,
54011,21.280500444592644,
54012,21.252356341002557,
54013,21.22420529065244,
54014,21.19606257641436,
54015,21.167914304768257,
54016,21.13976603312215,
54017,21.11162331888407,
54018,21.083475047237968,
54019,21.055329554295877,
54020,21.02718128264977,
54021,20.99903578970768,
54022,20.970887518061577,
54023,20.94274341447149,
54024,20.914599310881403,
54025,20.886449649883293,
54026,20.85830554629321,
54027,20.83015866399911,
54028,20.802011781705012,
54029,20.77386767811493,
54030,20.74571801711682,
54031,20.71757530287874,
54032,20.68942425252862,
54033,20.661280148938534,
54034,20.633133266644435,
54035,20.604983605646325,
54036,20.57683950205624,
54037,20.548692619762143,
54038,20.520545737468044,
54039,20.492400244525953,
54040,20.464254751583862,
54041,20.464254751583862,
54042,20.403155218406134,
54043,20.34205568522841,
54044,20.28095754140269,
54045,20.219860786928976,
54046,20.158755696343224,
54047,20.09766033122152,
54048,20.036559408691787,
54049,19.975462654218074,
54050,19.91436173168834,
54051,19.85326497721463,
54052,19.792166833388908,
54053,19.731064521507168,
54054,19.669964988329443,
54055,19.60886823385573,
54056,19.54777009003001,
54057,19.48667194620429,
54058,19.425572413026565,
54059,19.364471490496832,
54060,19.303373346671112,
54061,19.24227520284539,
54062,19.181175669667667,
54063,19.120077525841946,
54064,19.05897799266422,
54065,18.9978798488385,
54066,18.93678170501278,
54067,18.875682171835056,
54068,18.814581249305323,
54069,18.75348032677559,
54070,18.69238357230188,
54071,18.631282649772146,
54072,18.631282649772146,
54073,18.616202623096587,
54074,18.60112259642103,
54075,18.58604256974547,
54076,18.570961153717906,
54077,18.555878348338336,
54078,18.540798321662777,
54079,18.525715516283206,
54080,18.510635489607647,
54081,18.49555407358008,
54082,18.48047543625653,
54083,18.465394020228967,
54084,18.4503126042014,
54085,18.43523257752584,
54086,18.42014977214627,
54087,18.405068356118708,
54088,18.389989718795153,
54089,18.37490830276759,
54090,18.359829665444035,
54091,18.34474547071246,
54092,18.329665444036902,
54093,18.31458263865733,
54094,18.299502611981772,
54095,18.284421195954206,
54096,18.269341169278647,
54097,18.254259753251084,
54098,18.239178337223517,
54099,18.224095531843947,
54100,18.209014115816384,
54101,18.209014115816384,
54102,18.23225241747249,
54103,18.255483772368567,
54104,18.278719295320663,
54105,18.30195065021674,
54106,18.325186173168834,
54107,18.34841752806491,
54108,18.371651661665,
54109,18.394883016561074,
54110,18.418117150161166,
54111,18.44135267311326,
54112,18.464588196065357,
54113,18.487816772257418,
54114,18.51105090585751,
54115,18.53428365010559,
54116,18.557519173057685,
54117,18.58075052795376,
54118,18.603986050905856,
54119,18.627220184505948,
54120,18.650452928754028,
54121,18.6736828942981,
54122,18.6969198066022,
54123,18.720152550850283,
54124,18.74338668445037,
54125,18.766619428698455,
54126,18.78985217294654,
54127,18.813086306546627,
54128,18.836320440146714,
54129,18.85955179504279,
54130,18.882785928642882,
54131,18.882785928642882,
54132,18.916452706457708,
54133,18.95012087362454,
54134,18.983786262087364,
54135,19.017454429254197,
54136,19.051122596421028,
54137,19.08479076358786,
54138,19.118458930754695,
54139,19.15212709792153,
54140,19.185791097032343,
54141,19.219457874847173,
54142,19.25312743136601,
54143,19.286792819828833,
54144,19.32046237634767,
54145,19.354126375458485,
54146,19.387795931977326,
54147,19.421461320440148,
54148,19.455129487606982,
54149,19.488797654773812,
54150,19.522463043236634,
54151,19.55612982105146,
54152,19.589797988218294,
54153,19.623466155385128,
54154,19.657130154495942,
54155,19.690798321662776,
54156,19.724467878181617,
54157,19.758134655996443,
54158,19.791800044459265,
54159,19.82546682227409,
54160,19.859139157496944,
54161,19.859139157496944,
54162,19.883900188951873,
54163,19.908668167166834,
54164,19.933434756029786,
54165,19.958201344892743,
54166,19.982970712459707,
54167,20.00773452261865,
54168,20.0324997221296,
54169,20.057266310992553,
54170,20.08203567855952,
54171,20.10680087807047,
54172,20.13156885628543,
54173,20.156334055796375,
54174,20.18109647660331,
54175,20.20586862287429,
54176,20.230635211737244,
54177,20.255400411248193,
54178,20.280168389463153,
54179,20.30493497832611,
54180,20.329700177837058,
54181,20.354465377348006,
54182,20.379233355562967,
54183,20.40399994442592,
54184,20.428766533288876,
54185,20.45353173279982,
54186,20.478298321662777,
54187,20.503066299877737,
54188,20.527831499388686,
54189,20.55260086695565,
54190,20.5773660664666,
54191,20.602132655329555,
54192,20.602132655329555,
54193,20.600758586195397,
54194,20.599384517061242,
54195,20.59800905857508,
54196,20.596637768144937,
54197,20.595263699010783,
54198,20.59388824052462,
54199,20.59251833944648,
54200,20.59114288096032,
54201,20.58977020117817,
54202,20.588397521396022,
54203,20.58702484161387,
54204,20.58565216183172,
54205,20.58427670334556,
54206,20.582906802267424,
54207,20.581532733133265,
54208,20.5801558852951,
54209,20.57878320551295,
54210,20.577407747026786,
54211,20.57603784594865,
54212,20.57466099811048,
54213,20.57328553962432,
54214,20.571914249194176,
54215,20.570542958764033,
54216,20.569170278981883,
54217,20.567797599199732,
54218,20.566423530065578,
54219,20.565049460931423,
54220,20.563676781149272,
54221,20.56230132266311,
54222,20.56230132266311,
54223,20.557747026786707,
54224,20.553187173502277,
54225,20.54863426697788,
54226,20.54407580304546,
54227,20.539518728465044,
54228,20.53496026453262,
54229,20.530400411248195,
54230,20.525847504723796,
54231,20.52129043014338,
54232,20.516736134266978,
54233,20.512179059686563,
54234,20.50762059575414,
54235,20.50306491052573,
54236,20.498509225297322,
54237,20.4939507613649,
54238,20.489392297432477,
54239,20.484833833500055,
54240,20.48027675891964,
54241,20.47572524174725,
54242,20.471166777814826,
54243,20.466608313882404,
54244,20.462052628653996,
54245,20.457494164721574,
54246,20.452938479493163,
54247,20.448381404912748,
54248,20.443824330332333,
54249,20.439268645103922,
54250,20.4347101811715,
54251,20.430154495943093,
54252,20.425597421362678,
54253,20.425597421362678,
54254,20.401061464932756,
54255,20.37652689785484,
54256,20.351992330776927,
54257,20.327453595642993,
54258,20.30291763921307,
54259,20.278383072135156,
54260,20.253847115705234,
54261,20.229313937979327,
54262,20.204776592197398,
54263,20.180242025119483,
54264,20.155706068689565,
54265,20.131170112259642,
54266,20.106635545181728,
54267,20.0820981993998,
54268,20.0575664110259,
54269,20.03302906524397,
54270,20.008494498166055,
54271,19.98395576303212,
54272,19.959422585306214,
54273,19.934886628876292,
54274,19.91035067244637,
54275,19.885816105368455,
54276,19.861280148938533,
54277,19.836748360564634,
54278,19.8122096254307,
54279,19.787673669000778,
54280,19.763136323218852,
54281,19.73860314549294,
54282,19.714069967767035,
54283,19.689532621985105,
54284,19.689532621985105,
54285,19.66877709236412,
54286,19.64803128820718,
54287,19.62728131599422,
54288,19.60653134378126,
54289,19.585781371568302,
54290,19.56502862065133,
54291,19.544282816494388,
54292,19.523530065577415,
54293,19.50277870401245,
54294,19.482032899855508,
54295,19.461284316994554,
54296,19.44053156607758,
54297,19.41978159386462,
54298,19.399031621651663,
54299,19.37828303879071,
54300,19.35753167722574,
54301,19.336784483716794,
54302,19.31603312215183,
54303,19.295284539290876,
54304,19.27453317772591,
54305,19.25378181616094,
54306,19.233031843947984,
54307,19.21228326108703,
54308,19.19153606757808,
54309,19.170784706013116,
54310,19.150034733800155,
54311,19.12928337223519,
54312,19.108533400022228,
54313,19.08778342780927,
54314,19.08778342780927,
54315,19.138529509836612,
54316,19.189279759919973,
54317,19.24002445259531,
54318,19.29077470267867,
54319,19.341523563410025,
54320,19.392268256085362,
54321,19.443019895520727,
54322,19.493767366900077,
54323,19.54451344892742,
54324,19.595260920306767,
54325,19.646008391686117,
54326,19.696757252417473,
54327,19.747506113148827,
54328,19.798253584528176,
54329,19.84900244525953,
54330,19.899748527286874,
54331,19.950495998666224,
54332,20.00124347004557,
54333,20.05199372012893,
54334,20.102742580860287,
54335,20.15348866288763,
54336,20.20423474491497,
54337,20.25498638435034,
54338,20.305731077025676,
54339,20.356481327109037,
54340,20.40722740913638,
54341,20.457976269867732,
54342,20.50872513059909,
54343,20.55947121262643,
54344,20.610220073357787,
54345,20.610220073357787,
54346,20.63680532399689,
54347,20.663396132044014,
54348,20.689982772035123,
54349,20.716570801378236,
54350,20.743154662665333,
54351,20.76974547071246,
54352,20.79633488940758,
54353,20.822922918750695,
54354,20.849508169389797,
54355,20.876097588084917,
54356,20.902688396132046,
54357,20.929273646771147,
54358,20.955864454818272,
54359,20.982449705457373,
54360,21.00903773480049,
54361,21.035625764143603,
54362,21.062213793486716,
54363,21.088803212181837,
54364,21.115387073468934,
54365,21.141979270868067,
54366,21.16856730021118,
54367,21.195155329554296,
54368,21.221744748249417,
54369,21.24833277759253,
54370,21.27491941758364,
54371,21.30150605757475,
54372,21.32809408691786,
54373,21.354683505612982,
54374,21.381268756252084,
54375,21.38127014560409,
54376,21.347820106702233,
54377,21.31436589974436,
54378,21.28091725019451,
54379,21.247465821940647,
54380,21.214013004334777,
54381,21.180561576080915,
54382,21.14711153717906,
54383,21.113664276981215,
54384,21.080208680671333,
54385,21.04675864176948,
54386,21.01330582416361,
54387,20.97985717461376,
54388,20.946402967655885,
54389,20.912954318106035,
54390,20.879498721796153,
54391,20.846045904190287,
54392,20.81259447593642,
54393,20.779144437034567,
54394,20.745693008780705,
54395,20.712241580526843,
54396,20.678791541624985,
54397,20.64533872401912,
54398,20.61188868511726,
54399,20.57843308880738,
54400,20.54498443925753,
54401,20.511533011003667,
54402,20.478081582749805,
54403,20.444628765143936,
54404,20.411177336890074,
54405,20.37772590863621,
54406,20.37772590863621,
54407,20.319589863287764,
54408,20.261449649883293,
54409,20.203309436478825,
54410,20.14517200177837,
54411,20.087031788373903,
54412,20.02889574302545,
54413,19.97075414026898,
54414,19.91261392686451,
54415,19.854476492164054,
54416,19.796339057463598,
54417,19.73819884405913,
54418,19.680060020006668,
54419,19.621922585306212,
54420,19.563783761253752,
54421,19.50564493720129,
54422,19.447504723796822,
54423,19.38936589974436,
54424,19.331227075691896,
54425,19.273088251639436,
54426,19.214949427586973,
54427,19.156809214182505,
54428,19.098669000778038,
54429,19.040532955429587,
54430,18.982394131377127,
54431,18.92425669667667,
54432,18.86611370456819,
54433,18.80797765921974,
54434,18.749840224519286,
54435,18.691700011114815,
54436,18.633559797710348,
54437,18.633559797710348,
54438,18.611873402245195,
54439,18.59018561742803,
54440,18.568496443258866,
54441,18.546811437145717,
54442,18.525123652328553,
54443,18.50343308880738,
54444,18.48174808269423,
54445,18.46006029787707,
54446,18.438371123707903,
54447,18.416684728242746,
54448,18.394999722129597,
54449,18.373311937312437,
54450,18.35162276314327,
54451,18.329934978326108,
54452,18.308248582860955,
54453,18.28656079804379,
54454,18.264874402578638,
54455,18.24318522840947,
54456,18.22149744359231,
54457,18.19980965877515,
54458,18.178121873957988,
54459,18.15643686784484,
54460,18.13474769367567,
54461,18.11305990885851,
54462,18.09137490274536,
54463,18.06968294987218,
54464,18.047997943759032,
54465,18.026308769589864,
54466,18.026308769589864,
54467,18.05024730465711,
54468,18.074181671668335,
54469,18.098118817383572,
54470,18.122054573746805,
54471,18.14599033011004,
54472,18.169927475825276,
54473,18.1938618428365,
54474,18.21779898855174,
54475,18.24173474491497,
54476,18.26567189063021,
54477,18.289606257641434,
54478,18.313542014004668,
54479,18.337480549071913,
54480,18.361413526731134,
54481,18.385349283094364,
54482,18.40928781816161,
54483,18.433222185172834,
54484,18.457157941536067,
54485,18.481095087251305,
54486,18.505032232966546,
54487,18.528965210625763,
54488,18.552902356341004,
54489,18.57683950205624,
54490,18.60077664777148,
54491,18.624712404134712,
54492,18.648646771145938,
54493,18.67258252750917,
54494,18.696519673224408,
54495,18.720454040235634,
54496,18.720454040235634,
54497,18.762133211070356,
54498,18.80381238190508,
54499,18.84549294209181,
54500,18.88717211292653,
54501,18.928854062465266,
54502,18.97053323329999,
54503,19.0122096254307,
54504,19.053890185617426,
54505,19.095567967100145,
54506,19.13724991663888,
54507,19.178927698121598,
54508,19.22060686895632,
54509,19.262287429143047,
54510,19.303967989329777,
54511,19.345645770812492,
54512,19.387326330999223,
54513,19.429004112481937,
54514,19.470686062020672,
54515,19.512362454151383,
54516,19.554041624986105,
54517,19.595722185172836,
54518,19.63739996665555,
54519,19.67908191619429,
54520,19.72076108702901,
54521,19.762438868511726,
54522,19.80411803934645,
54523,19.84579721018117,
54524,19.8874777703679,
54525,19.929156941202624,
54526,19.929156941202624,
54527,19.95564493720129,
54528,19.98213154384795,
54529,20.00862092919862,
54530,20.035110314549293,
54531,20.06159831054796,
54532,20.088087695898633,
54533,20.1145756918973,
54534,20.141063687895965,
54535,20.167554462598645,
54536,20.194043847949317,
54537,20.22052906524397,
54538,20.24701983994665,
54539,20.27350644659331,
54540,20.299994442591974,
54541,20.32648382794265,
54542,20.35297321329332,
54543,20.37945981993998,
54544,20.405950594642658,
54545,20.432435811937314,
54546,20.458922418583974,
54547,20.485414582638658,
54548,20.511902578637322,
54549,20.538393353340002,
54550,20.564878570634654,
54551,20.59136795598533,
54552,20.617857341336002,
54553,20.644345337334666,
54554,20.670831943981327,
54555,20.697319939979995,
54556,20.72381210403468,
54557,20.72381210403468,
54558,20.728162165166168,
54559,20.732513615649662,
54560,20.736863676781148,
54561,20.741213737912638,
54562,20.74556657774814,
54563,20.749919417583637,
54564,20.754269478715127,
54565,20.758619539846617,
54566,20.762972379682115,
54567,20.767323830165612,
54568,20.771675280649106,
54569,20.776025341780592,
54570,20.780378181616094,
54571,20.784728242747583,
54572,20.78908247193509,
54573,20.793433922418583,
54574,20.79778537290208,
54575,20.802139602089586,
54576,20.80649105257308,
54577,20.810838335000557,
54578,20.81518978548405,
54579,20.819541235967545,
54580,20.82389546515505,
54581,20.828246915638545,
54582,20.832596976770034,
54583,20.836948427253528,
54584,20.841298488385018,
54585,20.84565132822052,
54586,20.850002778704013,
54587,20.850002778704013,
54588,20.83929226408803,
54589,20.82858452817606,
54590,20.817871234856064,
54591,20.80715794153607,
54592,20.7964515949761,
54593,20.78574108036012,
54594,20.775027787040123,
54595,20.764318661776148,
54596,20.753610925864177,
54597,20.74289902189619,
54598,20.732188507280206,
54599,20.721477992664223,
54600,20.71076747804824,
54601,20.70005557408025,
54602,20.689343670112258,
54603,20.67863593420029,
54604,20.6679240302323,
54605,20.657209347560297,
54606,20.646503001000333,
54607,20.63578970768034,
54608,20.625083361120375,
54609,20.614368678448372,
54610,20.60365816383239,
54611,20.592951817272425,
54612,20.582241302656442,
54613,20.57152661998444,
54614,20.560818884072468,
54615,20.550108369456485,
54616,20.539393686784482,
54617,20.528685950872514,
54618,20.528685950872514,
54619,20.49947760364566,
54620,20.470269256418806,
54621,20.441060909191954,
54622,20.411851172613094,
54623,20.382645604090253,
54624,20.353437256863398,
54625,20.324227520284538,
54626,20.295020562409693,
54627,20.265812215182837,
54628,20.236603867955985,
54629,20.207395520729133,
54630,20.178187173502277,
54631,20.148978826275425,
54632,20.119769089696565,
54633,20.09056213182172,
54634,20.061355173946872,
54635,20.032144048016004,
54636,20.002938479493164,
54637,19.973731521618316,
54638,19.944523174391463,
54639,19.9153120484606,
54640,19.88610647993776,
54641,19.856893964654883,
54642,19.82768700678004,
54643,19.798478659553183,
54644,19.76927031232633,
54645,19.740063354451483,
54646,19.710853617872623,
54647,19.681646659997778,
54648,19.652441091474937,
54649,19.652441091474937,
54650,19.620744414804935,
54651,19.589051906190953,
54652,19.557364954984994,
54653,19.52567383572302,
54654,19.49397993775703,
54655,19.462288818495054,
54656,19.43059769923308,
54657,19.398905190619097,
54658,19.367214071357118,
54659,19.335522952095143,
54660,19.303831832833165,
54661,19.2721434922752,
54662,19.24045098366122,
54663,19.208761253751252,
54664,19.17706874513727,
54665,19.14537484717128,
54666,19.113682338557297,
54667,19.081992608647326,
54668,19.050302878737355,
54669,19.018610370123376,
54670,18.986919250861398,
54671,18.955228131599423,
54672,18.923534233633433,
54673,18.891844503723462,
54674,18.860153384461487,
54675,18.828462265199512,
54676,18.79676975658553,
54677,18.765077247971547,
54678,18.733387518061576,
54679,18.733387518061576,
54680,18.799089974435923,
54681,18.864793820162276,
54682,18.93049766588863,
54683,18.996200122262977,
54684,19.061902578637323,
54685,19.12760920306769,
54686,19.193311659442035,
54687,19.259014115816385,
54688,19.32471657219073,
54689,19.390420417917085,
54690,19.45612704234745,
54691,19.52183227742581,
54692,19.587531955096143,
54693,19.6532371901745,
54694,19.71893686784484,
54695,19.784642102923197,
54696,19.85034316994554,
54697,19.91604701567189,
54698,19.981753640102255,
54699,20.047456096476605,
54700,20.113159942202955,
54701,20.17886378792931,
54702,20.244567633655663,
54703,20.310271479382017,
54704,20.375976714460375,
54705,20.44167917083472,
54706,20.50738162720907,
54707,20.573084083583417,
54708,20.63878792930977,
54709,20.704490385684117,
54710,20.704490385684117,
54711,20.728512281871733,
54712,20.752538346115372,
54713,20.776561631654996,
54714,20.80058769589863,
54715,20.824608202734243,
54716,20.848632877625874,
54717,20.872654773813494,
54718,20.896679448705125,
54719,20.92070273424475,
54720,20.944721851728353,
54721,20.968750694676004,
54722,20.992769812159608,
54723,21.01679309769923,
54724,21.04081916194287,
54725,21.064838279426475,
54726,21.088865733022118,
54727,21.11288623985773,
54728,21.13691091474936,
54729,21.16093281093698,
54730,21.18495748582861,
54731,21.208983550072247,
54732,21.23300405690786,
54733,21.257027342447483,
54734,21.281052017339114,
54735,21.305071134822718,
54736,21.32909858841836,
54737,21.353124652662,
54738,21.377146548849616,
54739,21.401171223741247,
54740,21.401171223741247,
54741,21.363546182060688,
54742,21.325929476492163,
54743,21.288308602867623,
54744,21.250689118595087,
54745,21.213064076914527,
54746,21.175443203289987,
54747,21.137825108369455,
54748,21.100201456040903,
54749,21.062581971768367,
54750,21.02496248749583,
54751,20.98734161387129,
54752,20.949722129598754,
54753,20.912099866622206,
54754,20.87447760364566,
54755,20.836860898077138,
54756,20.799235856396578,
54757,20.761617761476046,
54758,20.723994109147494,
54759,20.686374624874958,
54760,20.64875514060242,
54761,20.61113565632989,
54762,20.573514782705345,
54763,20.535893909080805,
54764,20.49827442480827,
54765,20.460650772479717,
54766,20.42303128820718,
54767,20.385409025230633,
54768,20.347790930310104,
54769,20.310168667333556,
54770,20.272550572413028,
54771,20.272550572413028,
54772,20.211813660108927,
54773,20.15107813715683,
54774,20.09034400355674,
54775,20.029608480604647,
54776,19.96887295765255,
54777,19.90814021340447,
54778,19.847403301100368,
54779,19.78666916750028,
54780,19.72593364454818,
54781,19.6652009003001,
54782,19.604465377348006,
54783,19.543731243747917,
54784,19.48299572079582,
54785,19.42225741913971,
54786,19.361526064243638,
54787,19.30079054129154,
54788,19.24005362898744,
54789,19.179318106035346,
54790,19.11858536178726,
54791,19.057849838835168,
54792,18.99711570523508,
54793,18.93638157163499,
54794,18.875644659330888,
54795,18.8149105257308,
54796,18.75417639213071,
54797,18.69344225853062,
54798,18.63270534622652,
54799,18.571972601978437,
54800,18.511235689674336,
54801,18.45050016672224,
54802,18.45050016672224,
54803,18.432960986995667,
54804,18.415423196621095,
54805,18.397881238190507,
54806,18.38033927975992,
54807,18.362800100033343,
54808,18.345260920306767,
54809,18.327717572524175,
54810,18.3101783927976,
54811,18.292637823719016,
54812,18.275097254640436,
54813,18.257559464265867,
54814,18.240018895187283,
54815,18.22247554740469,
54816,18.204936367678116,
54817,18.187395798599532,
54818,18.16985522952095,
54819,18.152313271090364,
54820,18.134774091363788,
54821,18.117234911637212,
54822,18.09969434255863,
54823,18.082153773480048,
54824,18.064613204401468,
54825,18.047072635322884,
54826,18.029532066244304,
54827,18.011992886517728,
54828,17.99445092808714,
54829,17.976908969656552,
54830,17.959372568633988,
54831,17.941833388907412,
54832,17.941833388907412,
54833,17.966813937979328,
54834,17.991800044459264,
54835,18.016780593531177,
54836,18.041766700011113,
54837,18.066752806491053,
54838,18.091736134266977,
54839,18.1167194620429,
54840,18.14170556852284,
54841,18.166688896298766,
54842,18.19167222407469,
54843,18.216655551850618,
54844,18.24164026897855,
54845,18.26662498610648,
54846,18.291611092586418,
54847,18.316594420362343,
54848,18.341576358786263,
54849,18.366561075914195,
54850,18.39154718239413,
54851,18.416530510170055,
54852,18.441511059241968,
54853,18.466497165721908,
54854,18.491483272201844,
54855,18.516465210625764,
54856,18.541449927753696,
54857,18.566436034233632,
54858,18.591416583305545,
54859,18.616402689785485,
54860,18.64138601756141,
54861,18.66637073468934,
54862,18.66637073468934,
54863,18.706096476603314,
54864,18.74581527175725,
54865,18.785539624319217,
54866,18.825259808825162,
54867,18.864984161387127,
54868,18.90470573524508,
54869,18.944430087807046,
54870,18.984151661665,
54871,19.02387462487496,
54872,19.06359619873291,
54873,19.103320551294875,
54874,19.143043514504836,
54875,19.1827678670668,
54876,19.222489440924754,
54877,19.262211014782704,
54878,19.301932588640657,
54879,19.341655551850618,
54880,19.381378515060575,
54881,19.421101478270536,
54882,19.460823052128486,
54883,19.500546015338447,
54884,19.540268978548404,
54885,19.579990552406358,
54886,19.619713515616315,
54887,19.659436478826276,
54888,19.69915805268423,
54889,19.738881015894187,
54890,19.778603979104147,
54891,19.818328331666113,
54892,19.818328331666113,
54893,19.84815216183172,
54894,19.877971823941312,
54895,19.907795654106923,
54896,19.937615316216515,
54897,19.967439146382127,
54898,19.997264365899746,
54899,20.02708541736134,
54900,20.056905079470933,
54901,20.086728909636545,
54902,20.116552739802156,
54903,20.146371012559744,
54904,20.176197621429367,
54905,20.206021451594975,
54906,20.235842503056574,
54907,20.265664943870178,
54908,20.29548877403579,
54909,20.325311214849393,
54910,20.35513643436701,
54911,20.384956096476603,
54912,20.414778537290207,
54913,20.444599588751807,
54914,20.47442202956541,
54915,20.504244470379014,
54916,20.534069689896633,
54917,20.563892130710236,
54918,20.593713182171836,
54919,20.623534233633432,
54920,20.653358063799043,
54921,20.683179115260643,
54922,20.713001556074246,
54923,20.713001556074246,
54924,20.715380126708904,
54925,20.71775730799155,
54926,20.720137267978213,
54927,20.72251305990886,
54928,20.72489301989552,
54929,20.727271590530176,
54930,20.729650161164834,
54931,20.732027342447484,
54932,20.73440174502612,
54933,20.73678170501278,
54934,20.73915888629543,
54935,20.74153606757808,
54936,20.743914638212736,
54937,20.746293208847394,
54938,20.748669000778037,
54939,20.751046182060687,
54940,20.75342475269534,
54941,20.755804712682004,
54942,20.758177725908638,
54943,20.760559075247304,
54944,20.762937645881962,
54945,20.765312048460597,
54946,20.767693397799267,
54947,20.770066411025898,
54948,20.772443592308548,
54949,20.77482355229521,
54950,20.77720073357786,
54951,20.77957791486051,
54952,20.781956485495165,
54953,20.781956485495165,
54954,20.770479048571747,
54955,20.758997443592307,
54956,20.74751583861287,
54957,20.736037012337444,
54958,20.724556796710015,
54959,20.713079359786594,
54960,20.701600533511172,
54961,20.690121707235747,
54962,20.678640102256306,
54963,20.667159886628877,
54964,20.65567828164944,
54965,20.644202234078026,
54966,20.6327234078026,
54967,20.621245970879183,
54968,20.60976158719573,
54969,20.598279982216294,
54970,20.586802545292876,
54971,20.575322329665443,
